ID,Category,Sales,Quantity,Discount,Region,Customer_Satisfaction,Profit,Product_Code,Date,Status,Supplier
8973,D,3195.08161631595,44,0.4377162504071979,East,3,-171.9534090474399,8504,2044-07-25,Pending,Supplier B
8974,B,2435.285078641402,27,0.27227029465491737,North,3,495.4571284171834,8882,2044-07-26,Returned,Supplier C
8975,D,4212.122105209442,18,0.05924856445886084,South,1,791.8723530895857,4703,2044-07-27,Pending,Supplier B
8976,B,1751.7188173620252,16,0.29199044294419346,South,1,1624.932400330205,5628,2044-07-28,Shipped,Supplier C
8977,B,4030.6189865798474,3,0.45431674080883244,North,5,1388.9528181185253,7565,2044-07-29,Pending,Supplier A
8978,C,1475.4762310278165,35,0.3660063364874706,South,3,288.0741509682299,7069,2044-07-30,Pending,Supplier C
8979,A,2997.722959105764,14,0.2670940430117205,North,4,1877.7254077606035,6927,2044-07-31,Shipped,Supplier B
8980,D,3548.3731583064573,40,0.317462343518847,East,4,1302.2349486912196,3850,2044-08-01,Returned,Supplier C
8981,B,2789.4188506650216,37,0.179082721412967,North,5,1288.6977250274826,7854,2044-08-02,Delivered,Supplier A
8982,C,1296.5706967721578,16,0.34359447533086196,North,1,771.522200051575,8973,2044-08-03,Pending,Supplier A
8983,D,1345.87740916751,25,0.08919919831778578,South,1,1985.7217147828646,5732,2044-08-04,Pending,Supplier B
8984,A,4224.4632122104795,1,0.3526932523058627,West,2,237.3240693522007,5480,2044-08-05,Returned,Supplier C
8985,C,3143.9085341038617,19,0.1515148323812026,North,3,-416.0360549211182,2357,2044-08-06,Pending,Supplier A
8986,A,1808.480146664092,17,0.01511542561030621,West,1,1719.3560392951772,1359,2044-08-07,Returned,Supplier C
8987,A,3685.4233762246317,26,0.41430871695014576,South,2,800.0322269020064,2103,2044-08-08,Returned,Supplier A
8988,A,3927.408385665339,5,0.04619827965580059,East,2,524.822392500784,9284,2044-08-09,Delivered,Supplier A
8989,C,1005.0261613422462,20,0.11388016444156401,North,2,464.08863749527006,6410,2044-08-10,Shipped,Supplier C
8990,B,2098.5218139859044,41,0.17442271475873555,South,5,377.42402871559875,7027,2044-08-11,Delivered,Supplier A
8991,A,3140.6960861191155,38,0.4392184467293556,East,3,1554.1107899149497,4743,2044-08-12,Returned,Supplier C
8992,B,4751.545015715343,17,0.48315010904453154,South,3,46.59933259593538,5004,2044-08-13,Pending,Supplier C
8993,B,3842.469766287463,44,0.11702424607682693,East,2,1988.6139396195604,5191,2044-08-14,Shipped,Supplier C
8994,B,3405.5264399078646,41,0.1483440949446569,West,4,1357.3443835221485,2255,2044-08-15,Returned,Supplier B
8995,D,4882.768965878168,13,0.37385236492915436,South,3,121.04364281374671,6799,2044-08-16,Pending,Supplier C
8996,C,3596.5401824061637,48,0.2646843916858203,North,1,596.9117505807103,6478,2044-08-17,Delivered,Supplier C
8997,B,1977.169969099868,12,0.24116501255109896,North,1,273.9199732599433,9599,2044-08-18,Returned,Supplier A
8998,C,4240.063928699306,1,0.10731136599251967,North,1,1393.675974924936,2186,2044-08-19,Shipped,Supplier C
8999,B,3369.428512563124,35,0.31118545189135605,East,3,1618.4880934919415,4188,2044-08-20,Shipped,Supplier B
9000,A,1349.0629427532115,6,0.4475949894872606,West,3,898.9885201607472,2088,2044-08-21,Pending,Supplier B
9001,D,3657.1029184624813,7,0.024168892353711557,West,1,-474.41550204642897,1894,2044-08-22,Pending,Supplier B
9002,D,1602.975389899552,42,0.389179027581403,East,5,80.8885088025661,8908,2044-08-23,Shipped,Supplier B
9003,A,4672.822530189755,28,0.37924207961319334,North,3,1948.2635628803205,6844,2044-08-24,Delivered,Supplier C
9004,C,3528.1174454021907,25,0.4302323297848335,North,1,-460.1275016610108,1336,2044-08-25,Returned,Supplier C
9005,C,4990.8937677962,40,0.3422333303342126,East,3,783.8965290216161,3372,2044-08-26,Returned,Supplier A
9006,A,3698.6275280745035,2,0.3609992446249008,North,3,370.93165207548816,6246,2044-08-27,Shipped,Supplier B
9007,C,3997.3593867164095,35,0.43350332181655715,South,2,-341.7304037220305,9564,2044-08-28,Delivered,Supplier A
9008,D,2190.463954188822,49,0.03203682835168298,East,4,1308.701295359037,3488,2044-08-29,Delivered,Supplier B
9009,D,4665.979835816858,1,0.24097371022369313,West,1,772.2230497572559,9978,2044-08-30,Shipped,Supplier A
9010,B,2053.8582209692086,39,0.44073394173443936,East,4,1269.5418031677402,1136,2044-08-31,Pending,Supplier B
9011,A,1555.4969818180134,19,0.044462303888644084,North,2,-24.884868528632182,4040,2044-09-01,Returned,Supplier B
9012,D,2459.2674395524537,43,0.07368853612947746,West,2,1246.5981049696422,2717,2044-09-02,Pending,Supplier C
9013,D,3289.974292926456,44,0.18557362271917116,South,3,1764.9647614705214,8400,2044-09-03,Pending,Supplier B
9014,D,4109.669829468965,41,0.24113087626859642,East,2,283.41607442936754,8387,2044-09-04,Pending,Supplier B
9015,A,3421.63274630877,11,0.01851018454400949,South,4,1718.0087602633148,2869,2044-09-05,Delivered,Supplier B
9016,C,4536.5407742545995,49,0.4289478853016004,South,2,329.35325258043645,5191,2044-09-06,Pending,Supplier C
9017,B,2551.7229059701135,1,0.045567130123087385,South,5,633.8785174643474,8474,2044-09-07,Shipped,Supplier A
9018,C,4869.2461070259815,18,0.023491345971801414,South,1,985.0832273266867,5827,2044-09-08,Returned,Supplier B
9019,D,3611.659397368981,48,0.3288887799827837,South,2,423.6158941207551,3593,2044-09-09,Delivered,Supplier A
9020,D,1691.962238469428,36,0.46821806982663555,South,5,1107.7376106687896,7292,2044-09-10,Delivered,Supplier A
9021,A,3112.867953828533,26,0.38221349662035053,North,3,1520.473188517523,3208,2044-09-11,Delivered,Supplier B
9022,A,3629.123866314547,49,0.036579482918199124,West,4,517.8280877618633,7352,2044-09-12,Returned,Supplier B
9023,D,2259.8720258916915,9,0.21552830794052452,East,5,1096.8933050645064,7269,2044-09-13,Pending,Supplier C
9024,A,4707.137032528373,13,0.4586488517134311,West,3,1737.3987122171593,3637,2044-09-14,Shipped,Supplier A
9025,C,2834.5579069262585,12,0.4384004629265103,South,5,869.6695894268225,5390,2044-09-15,Pending,Supplier C
9026,A,2470.336375415322,46,0.2609242292900343,East,4,1383.9255696100731,2943,2044-09-16,Delivered,Supplier A
9027,C,2552.639693657133,40,0.15981160899640184,East,1,1238.8254621859464,2924,2044-09-17,Shipped,Supplier C
9028,A,3432.350487669526,5,0.17546562431643437,South,3,445.43221180071134,3653,2044-09-18,Returned,Supplier C
9029,B,4808.849081360213,47,0.12331411995839564,North,4,870.7185739855158,5149,2044-09-19,Pending,Supplier A
9030,A,2375.84562912483,32,0.05747070291352474,South,1,1892.3653178365807,3187,2044-09-20,Returned,Supplier A
9031,B,1171.2892351379369,29,0.023051407860665507,East,5,690.9156879376819,3049,2044-09-21,Delivered,Supplier B
9032,C,3316.195893972117,32,0.10860402604735853,North,5,-136.01818992626062,9402,2044-09-22,Returned,Supplier B
9033,B,4334.915140016097,29,0.33706276029051313,North,4,-138.77993114545473,1666,2044-09-23,Delivered,Supplier C
9034,A,4448.2426172958185,5,0.08824836910503797,South,3,-315.4509972066986,3432,2044-09-24,Delivered,Supplier A
9035,D,2696.8012978948173,45,0.2829894337165448,West,4,497.97873128111553,3702,2044-09-25,Returned,Supplier B
9036,A,3229.468128718141,8,0.3803673833385924,West,3,193.72385432071474,5235,2044-09-26,Pending,Supplier B
9037,C,2432.1865100781624,27,0.1976389711006965,South,5,842.4479551978391,6075,2044-09-27,Delivered,Supplier C
9038,B,4459.85035676469,8,0.4547824150046189,South,2,542.0166508452419,9358,2044-09-28,Pending,Supplier B
9039,C,3427.292795270879,24,0.22417670690315156,East,4,169.17207780024796,7375,2044-09-29,Pending,Supplier C
9040,B,1189.0096859668438,7,0.47755849077240864,North,1,317.202348678302,2741,2044-09-30,Delivered,Supplier C
9041,B,2622.963417417561,8,0.08772320612930651,North,2,-281.6300817983109,1081,2044-10-01,Shipped,Supplier B
9042,D,1624.333055860512,20,0.12840483566356925,North,3,412.580736499326,4285,2044-10-02,Shipped,Supplier B
9043,C,1548.5446309946697,41,0.2991652429698306,East,1,990.6142779571496,2881,2044-10-03,Returned,Supplier B
9044,A,3541.491679453858,5,0.1420632383278438,South,5,1318.7624547025678,4542,2044-10-04,Returned,Supplier B
9045,C,3438.011418360863,37,0.4628119048542559,North,4,1151.4142709237349,9328,2044-10-05,Returned,Supplier A
9046,B,3963.0137911130732,3,0.48285176484124276,East,2,63.18819809183822,3370,2044-10-06,Returned,Supplier A
9047,B,2842.6284960487337,39,0.2590059942193356,East,4,595.8094639741255,7543,2044-10-07,Delivered,Supplier C
9048,A,1599.4361835657087,15,0.24614382937617046,East,3,1606.0549919232062,1555,2044-10-08,Delivered,Supplier B
9049,C,1758.2395721611642,25,0.24645123636482197,East,5,732.3081554251492,2696,2044-10-09,Delivered,Supplier B
9050,D,4949.3623667248685,37,0.0474839600147583,West,2,1789.175122356734,2626,2044-10-10,Pending,Supplier C
9051,D,3847.1064894295555,28,0.46671875157396486,North,3,1657.1475276906149,9616,2044-10-11,Pending,Supplier B
9052,D,1914.5850143554685,19,0.3871173920535265,West,5,1830.3736793744156,2963,2044-10-12,Pending,Supplier A
9053,D,2816.1808552926377,33,0.18141352836803332,South,4,1072.5466375925346,6457,2044-10-13,Returned,Supplier C
9054,C,1083.8723144211624,44,0.2640426688441119,North,2,1740.5757359346435,8908,2044-10-14,Pending,Supplier B
9055,B,3906.219395464016,41,0.2737621353319274,South,3,45.02528485154744,4256,2044-10-15,Returned,Supplier A
9056,B,4353.075452909439,3,0.1921278087359648,East,4,485.081091964558,7009,2044-10-16,Delivered,Supplier A
9057,B,1568.9174543069516,17,0.1694693762943637,East,1,686.2309563179763,8397,2044-10-17,Shipped,Supplier A
9058,C,1614.20858182884,39,0.37352229431607,South,2,376.12468895901156,8706,2044-10-18,Returned,Supplier B
9059,A,1304.9500240069306,9,0.04465978447194113,East,2,1119.6285255320765,7871,2044-10-19,Pending,Supplier C
9060,C,4842.304715573788,48,0.1496271012749149,South,1,-164.10148357478153,1798,2044-10-20,Returned,Supplier A
9061,C,1818.9352292752212,19,0.3249335147234219,East,1,732.630394912569,9379,2044-10-21,Shipped,Supplier C
9062,C,1953.4376459898463,48,0.1072559923284323,West,2,864.8235555797069,1155,2044-10-22,Pending,Supplier A
9063,D,3358.5458700791564,20,0.4114118523579722,North,4,-61.70371326471866,5089,2044-10-23,Returned,Supplier B
9064,A,1178.123954508438,8,0.36175736100767936,East,2,1572.4653027244076,6299,2044-10-24,Pending,Supplier C
9065,C,2889.989755049802,22,0.38632117141695477,North,3,1037.8366564375733,7654,2044-10-25,Shipped,Supplier C
9066,B,1458.250226008683,28,0.23636510274088235,South,3,693.9030051923255,9938,2044-10-26,Pending,Supplier C
9067,B,2222.6486966942707,4,0.05245733352413584,East,3,1008.4916808145827,3761,2044-10-27,Shipped,Supplier A
9068,D,3668.0019166468605,44,0.07082100443482447,South,1,549.8677779577981,5874,2044-10-28,Returned,Supplier A
9069,B,4402.723450333951,28,0.3717514768459463,West,2,1605.9468515335752,8979,2044-10-29,Returned,Supplier C
9070,D,2103.6131119112397,12,0.17012266347882238,East,2,934.6023815122039,1011,2044-10-30,Pending,Supplier C
9071,A,2478.7927831559978,21,0.12735840298666612,East,1,1919.2449858583022,8069,2044-10-31,Delivered,Supplier B
9072,D,4317.513031477184,30,0.033489941028222,East,5,1445.6138573926603,3569,2044-11-01,Pending,Supplier A
9073,C,2104.3806878913874,6,0.41583603233863214,North,1,678.2498958803142,5010,2044-11-02,Pending,Supplier A
9074,A,3728.5865505366082,29,0.16561994142713204,South,2,1766.9853332931775,3019,2044-11-03,Returned,Supplier C
9075,B,3128.9636936904544,24,0.007717166917165175,East,3,1364.3361662445277,6168,2044-11-04,Delivered,Supplier C
9076,A,1279.4458414539224,1,0.2935969417209713,East,1,1560.140369244099,8507,2044-11-05,Shipped,Supplier C
9077,D,1656.4110095804936,16,0.15832054413405927,East,1,1252.4728747229767,1654,2044-11-06,Returned,Supplier A
9078,C,4689.233299129144,34,0.42947004928893473,South,3,967.5759605383043,7216,2044-11-07,Returned,Supplier A
9079,C,3517.75803172996,13,0.07591977705621145,South,5,179.94646757052908,8508,2044-11-08,Shipped,Supplier C
9080,B,2311.168193550408,5,0.06862548736423241,North,2,866.3120920525407,7159,2044-11-09,Returned,Supplier C
9081,C,3650.272317113199,29,0.24976224890272092,West,5,127.03496813061224,8571,2044-11-10,Shipped,Supplier C
9082,B,2009.144389003866,34,0.167656986702775,West,3,791.1312294499346,4878,2044-11-11,Pending,Supplier C
9083,C,4013.383047711878,46,0.33557917228385,South,1,1.1361619886503718,3761,2044-11-12,Pending,Supplier C
9084,A,1183.4403824948479,3,0.25641676446956735,West,3,588.4875371702788,3876,2044-11-13,Pending,Supplier C
9085,A,3864.782331345218,33,0.3605829917833124,West,1,896.520562353998,7662,2044-11-14,Delivered,Supplier A
9086,D,1914.4859202597922,45,0.08561100213082595,East,2,1405.4931652883724,2215,2044-11-15,Returned,Supplier B
9087,A,3371.4188260016226,3,0.35300676009447657,South,2,-0.5363988149424586,3183,2044-11-16,Shipped,Supplier B
9088,D,1031.4765051683091,37,0.3288795342074938,North,3,1496.26574470611,6141,2044-11-17,Pending,Supplier A
9089,D,2377.2641631815395,33,0.2649436428574718,West,3,1272.8199904290307,7950,2044-11-18,Shipped,Supplier A
9090,A,4445.567406187483,36,0.19407223542887464,South,3,1026.510830224454,7116,2044-11-19,Shipped,Supplier B
9091,C,1476.0638616657595,6,0.06261357733106071,South,2,439.42088183742635,7494,2044-11-20,Delivered,Supplier A
9092,A,2900.387873198034,6,0.38980839704341114,North,3,484.25731572075824,6120,2044-11-21,Shipped,Supplier B
9093,D,2136.010098768186,22,0.22961870902629838,North,1,526.4399558097402,2474,2044-11-22,Returned,Supplier B
9094,D,4005.2677354652255,31,0.4047467484999348,East,5,369.86620027315575,6524,2044-11-23,Returned,Supplier A
9095,D,2179.487234379556,17,0.05675562676385276,North,5,315.97825313913745,1980,2044-11-24,Shipped,Supplier A
9096,B,3936.702674762223,25,0.3115028406816126,South,1,-220.20024007312963,8235,2044-11-25,Returned,Supplier B
9097,C,2667.623700364845,15,0.15674031209903355,South,4,866.5670880064688,9466,2044-11-26,Pending,Supplier C
9098,A,2913.712528096898,42,0.07586008935053384,North,1,676.4300075564015,7107,2044-11-27,Pending,Supplier B
9099,A,1812.6221307579815,26,0.37146528871372075,West,1,961.616329816412,1657,2044-11-28,Returned,Supplier B
9100,C,4649.281287545231,43,0.4589963258736591,East,4,895.2252328401344,6830,2044-11-29,Returned,Supplier C
9101,B,3319.0058386962555,40,0.053582225737877354,North,1,1934.2061555476876,5567,2044-11-30,Returned,Supplier B
9102,C,2746.9118180775995,18,0.346044182021884,West,3,1566.0530116466812,1639,2044-12-01,Shipped,Supplier A
9103,C,4744.23896975219,20,0.39301197175044994,North,5,-98.73887658961308,6338,2044-12-02,Pending,Supplier B
9104,D,1975.399974056173,21,0.27875957772787496,South,2,1745.6971741115635,1244,2044-12-03,Delivered,Supplier B
9105,C,2523.144659534516,20,0.3662809419972011,East,2,1868.7637711125099,4824,2044-12-04,Delivered,Supplier C
9106,B,1188.7329474390795,10,0.19565717442899366,West,5,1741.9936349489362,1945,2044-12-05,Delivered,Supplier C
9107,C,4736.220678993717,46,0.4492686537322748,West,2,1162.6249850071533,8361,2044-12-06,Returned,Supplier C
9108,A,4161.446808798815,22,0.25875042278543425,West,3,189.78763263247004,1505,2044-12-07,Delivered,Supplier B
9109,C,4345.263967241253,36,0.3089129165651985,North,1,762.9545656838172,1651,2044-12-08,Pending,Supplier B
9110,C,1289.0042662655756,32,0.30843172095724186,West,5,1284.38267356152,1056,2044-12-09,Shipped,Supplier C
9111,B,2430.260528980115,17,0.2408926518101075,South,1,-459.59510926621994,7783,2044-12-10,Returned,Supplier B
9112,C,3760.6825003531208,25,0.4710030930937333,West,2,216.67339543248465,8648,2044-12-11,Shipped,Supplier A
9113,D,1453.4002500067347,34,0.37758397712988623,North,2,-487.38933632876217,1232,2044-12-12,Shipped,Supplier A
9114,D,1285.5874871318535,43,0.41448038679054156,East,3,1750.430094383371,4086,2044-12-13,Delivered,Supplier C
9115,B,3100.0329615088817,20,0.04309334737580539,South,2,5.147417668078674,8677,2044-12-14,Pending,Supplier C
9116,C,2258.975383688512,25,0.304728851920001,West,3,1412.3825246626227,1129,2044-12-15,Delivered,Supplier A
9117,B,2915.265846398312,14,0.3961513542594446,East,5,1948.2315710619237,9907,2044-12-16,Pending,Supplier B
9118,D,4133.961494410486,2,0.3467503878654151,East,5,1544.0283750775427,5203,2044-12-17,Shipped,Supplier B
9119,D,4710.7231089289235,11,0.21269766947206287,West,1,1005.9658305500593,7096,2044-12-18,Shipped,Supplier A
9120,C,1649.502426580873,27,0.09371601712835226,West,5,1840.0073763315431,4846,2044-12-19,Shipped,Supplier B
9121,A,1199.5406090360002,47,0.3719005424561142,North,3,150.5295571251629,2552,2044-12-20,Returned,Supplier C
9122,A,4087.100027001505,30,0.47795705928457877,South,1,100.18867788117495,1147,2044-12-21,Returned,Supplier B
9123,B,2880.8350657600095,39,0.32423156732240804,East,1,1116.9541198133325,3809,2044-12-22,Shipped,Supplier C
9124,A,2499.656255612594,46,0.40734409712348046,North,1,1595.428677854161,6935,2044-12-23,Delivered,Supplier B
9125,D,1437.690054073688,30,0.08779881297414699,West,1,1947.3858435473212,8724,2044-12-24,Pending,Supplier A
9126,A,2764.5693690755306,17,0.1490294433553896,North,4,1890.8382311029245,6703,2044-12-25,Shipped,Supplier B
9127,A,2136.807013346844,49,0.009745288181423284,North,1,-337.2315777311581,3670,2044-12-26,Delivered,Supplier C
9128,B,2686.267447264926,45,0.43940298489211105,West,5,280.8790445868408,4712,2044-12-27,Delivered,Supplier C
9129,C,4005.581425701636,1,0.001694841152474924,South,4,719.6729675191518,5298,2044-12-28,Returned,Supplier C
9130,B,2384.611437632706,14,0.12289018912209082,North,3,1728.290555454871,5829,2044-12-29,Returned,Supplier B
9131,C,2882.935519335058,30,0.014375197815650775,South,1,357.4410372192648,3510,2044-12-30,Returned,Supplier B
9132,B,4914.678417559928,37,0.4997492486992059,North,4,-171.26347999720332,2981,2044-12-31,Delivered,Supplier A
9133,B,4552.451420723208,44,0.33393646127412063,South,5,-14.18211350142235,9482,2045-01-01,Shipped,Supplier B
9134,C,2618.234232061517,32,0.11475784473131634,West,4,278.0048999389869,8601,2045-01-02,Pending,Supplier B
9135,A,2859.4543689103657,9,0.14439493236116074,North,4,842.96098434699,1412,2045-01-03,Returned,Supplier A
9136,A,2160.9020965959203,32,0.4686536719282841,North,3,1217.3054560733735,9828,2045-01-04,Delivered,Supplier A
9137,A,1988.5740651257647,19,0.1836486922216028,North,1,1518.5936395008093,5589,2045-01-05,Delivered,Supplier C
9138,B,4114.196629180682,41,0.43706398164454596,South,2,899.2933906650685,4630,2045-01-06,Shipped,Supplier A
9139,C,1575.4109402706872,49,0.05632675034606499,South,4,-217.47575028027802,5099,2045-01-07,Shipped,Supplier A
9140,A,3257.244335111782,14,0.08819964336586661,East,1,837.841006500686,3754,2045-01-08,Pending,Supplier B
