"claim_id","claim_date","sale_id","repair_status"
"CL-41107","2023-10-28","OID-515841","Paid Repaired"
"CL-41108","2024-01-14","OID-60559","Free Replaced"
"CL-41109","2024-01-14","OID-66509","Free Replaced"
"CL-41110","2024-01-14","OID-70766","Free Replaced"
"CL-41111","2024-01-14","OID-70915","Free Replaced"
"CL-41112","2024-01-14","OID-73065","Free Replaced"
"CL-41113","2024-01-14","OID-74031","Free Replaced"
"CL-41114","2024-01-14","OID-77875","Free Replaced"
"CL-41115","2024-01-14","OID-60983","Free Replaced"
"CL-41116","2024-01-14","OID-62814","Free Replaced"
"CL-41117","2024-01-14","OID-64395","Free Replaced"
"CL-41118","2024-01-14","OID-64724","Free Replaced"
"CL-41119","2024-01-14","OID-65979","Free Replaced"
"CL-41120","2024-01-14","OID-66621","Free Replaced"
"CL-41121","2024-01-14","OID-66759","Free Replaced"
"CL-41122","2024-01-14","OID-67729","Free Replaced"
"CL-41123","2024-01-14","OID-68829","Free Replaced"
"CL-41124","2024-01-14","OID-69012","Free Replaced"
"CL-41125","2024-01-14","OID-69637","Free Replaced"
"CL-41126","2024-01-14","OID-69638","Free Replaced"
"CL-41127","2024-01-14","OID-70091","Free Replaced"
"CL-41128","2024-01-14","OID-71938","Free Replaced"
"CL-41129","2024-01-14","OID-72419","Free Replaced"
"CL-41130","2024-01-14","OID-94053","Free Replaced"
"CL-41131","2024-01-14","OID-86065","Free Replaced"
"CL-41132","2024-01-14","OID-86524","Free Replaced"
"CL-41133","2024-01-14","OID-86997","Free Replaced"
"CL-41134","2024-01-14","OID-88409","Free Replaced"
"CL-41135","2024-01-14","OID-89331","Free Replaced"
"CL-41136","2024-01-14","OID-90710","Free Replaced"
"CL-41137","2024-01-14","OID-91431","Free Replaced"
"CL-41138","2024-01-14","OID-93661","Free Replaced"
"CL-41139","2024-01-14","OID-95301","Free Replaced"
"CL-41140","2024-01-14","OID-96420","Free Replaced"
"CL-41141","2024-01-14","OID-98352","Free Replaced"
"CL-41142","2024-01-14","OID-102928","Free Replaced"
"CL-41143","2024-01-14","OID-103075","Free Replaced"
"CL-41144","2024-01-14","OID-115153","Free Replaced"
"CL-41145","2024-01-14","OID-117624","Free Replaced"
"CL-41146","2024-01-14","OID-125451","Free Replaced"
"CL-41147","2024-01-14","OID-129079","Free Replaced"
"CL-41148","2024-01-14","OID-130736","Free Replaced"
"CL-41149","2024-01-14","OID-112688","Free Replaced"
"CL-41150","2024-01-14","OID-113518","Free Replaced"
"CL-41151","2024-01-14","OID-113837","Free Replaced"
"CL-41152","2024-01-14","OID-116962","Free Replaced"
"CL-41153","2024-01-14","OID-120888","Free Replaced"
"CL-41154","2024-01-14","OID-123184","Free Replaced"
"CL-41155","2024-01-14","OID-124945","Free Replaced"
"CL-41157","2024-01-14","OID-374853","Free Replaced"
"CL-41158","2024-01-14","OID-374865","Free Replaced"
"CL-41159","2024-01-14","OID-375053","Free Replaced"
"CL-41160","2023-10-26","OID-387257","Warranty Void"
"CL-41161","2023-11-21","OID-387596","Paid Repaired"
"CL-41162","2023-12-11","OID-515418","Paid Repaired"
"CL-41163","2024-01-15","OID-63732","Free Replaced"
"CL-41164","2024-01-15","OID-66206","Free Replaced"
"CL-41165","2024-01-15","OID-66361","Free Replaced"
"CL-41166","2024-01-15","OID-71824","Free Replaced"
"CL-41167","2024-01-15","OID-71995","Free Replaced"
"CL-41168","2024-01-15","OID-74193","Free Replaced"
"CL-41169","2024-01-15","OID-75913","Free Replaced"
"CL-41170","2024-01-15","OID-59376","Free Replaced"
"CL-41171","2024-01-15","OID-62358","Free Replaced"
"CL-41172","2024-01-15","OID-63846","Free Replaced"
"CL-41173","2024-01-15","OID-66906","Free Replaced"
"CL-41174","2024-01-15","OID-66920","Free Replaced"
"CL-41175","2024-01-15","OID-68671","Free Replaced"
"CL-41176","2024-01-15","OID-70222","Free Replaced"
"CL-41177","2024-01-15","OID-72110","Free Replaced"
"CL-41178","2024-01-15","OID-72411","Free Replaced"
"CL-41179","2024-01-15","OID-73319","Free Replaced"
"CL-41180","2024-01-15","OID-73960","Free Replaced"
"CL-41181","2024-01-15","OID-74429","Free Replaced"
"CL-41182","2024-01-15","OID-75047","Free Replaced"
"CL-41183","2024-01-15","OID-75061","Free Replaced"
"CL-41184","2024-01-15","OID-75529","Free Replaced"
"CL-41185","2024-01-15","OID-77369","Free Replaced"
"CL-41186","2024-01-15","OID-77803","Free Replaced"
"CL-41187","2024-01-15","OID-90925","Free Replaced"
"CL-41188","2024-01-15","OID-91675","Free Replaced"
"CL-41189","2024-01-15","OID-91978","Free Replaced"
"CL-41190","2024-01-15","OID-104343","Free Replaced"
"CL-41191","2024-01-15","OID-86372","Free Replaced"
"CL-41192","2024-01-15","OID-86845","Free Replaced"
"CL-41193","2024-01-15","OID-93342","Free Replaced"
"CL-41194","2024-01-15","OID-93506","Free Replaced"
"CL-41195","2024-01-15","OID-95308","Free Replaced"
"CL-41196","2024-01-15","OID-100802","Free Replaced"
"CL-41197","2024-01-15","OID-103997","Free Replaced"
"CL-41198","2024-01-15","OID-104152","Free Replaced"
"CL-41199","2024-01-15","OID-104589","Free Replaced"
"CL-41200","2024-01-15","OID-113257","Free Replaced"
"CL-41201","2024-01-15","OID-119775","Free Replaced"
"CL-41202","2024-01-15","OID-124528","Free Replaced"
"CL-41203","2024-01-15","OID-125001","Free Replaced"
"CL-41204","2024-01-15","OID-125172","Free Replaced"
"CL-41205","2024-01-15","OID-125606","Free Replaced"
"CL-41206","2024-01-15","OID-113507","Free Replaced"
"CL-41207","2024-01-15","OID-114484","Free Replaced"
"CL-41208","2024-01-15","OID-115225","Free Replaced"
"CL-41209","2024-01-15","OID-118156","Free Replaced"
"CL-41210","2024-01-15","OID-118336","Free Replaced"
"CL-41211","2024-01-15","OID-119358","Free Replaced"
"CL-41212","2024-01-15","OID-123844","Free Replaced"
"CL-41213","2024-01-15","OID-124276","Free Replaced"
"CL-41214","2024-01-15","OID-363426","Free Replaced"
"CL-41215","2024-01-15","OID-363546","Free Replaced"
"CL-41216","2024-01-15","OID-363558","Free Replaced"
"CL-41218","2024-01-15","OID-375001","Free Replaced"
"CL-41219","2024-01-15","OID-386365","Free Replaced"
"CL-41220","2024-01-15","OID-386439","Free Replaced"
"CL-41221","2024-01-15","OID-386507","Free Replaced"
"CL-41222","2024-01-15","OID-386512","Free Replaced"
"CL-41223","2023-11-01","OID-387335","Warranty Void"
"CL-41224","2023-07-19","OID-472128","Warranty Void"
"CL-41225","2024-01-16","OID-60893","Free Replaced"
"CL-41226","2024-01-16","OID-67006","Free Replaced"
"CL-41227","2024-01-16","OID-70156","Free Replaced"
"CL-41228","2024-01-16","OID-74510","Free Replaced"
"CL-41229","2024-01-16","OID-60665","Free Replaced"
"CL-41230","2024-01-16","OID-62517","Free Replaced"
"CL-41231","2024-01-16","OID-63844","Free Replaced"
"CL-41232","2024-01-16","OID-68508","Free Replaced"
"CL-41233","2024-01-16","OID-69003","Free Replaced"
"CL-41234","2024-01-16","OID-69472","Free Replaced"
"CL-41235","2024-01-16","OID-69486","Free Replaced"
"CL-41236","2024-01-16","OID-71940","Free Replaced"
"CL-41237","2024-01-16","OID-72566","Free Replaced"
"CL-41238","2024-01-16","OID-73810","Free Replaced"
"CL-41239","2024-01-16","OID-75689","Free Replaced"
"CL-41240","2024-01-16","OID-88461","Free Replaced"
"CL-41241","2024-01-16","OID-91489","Free Replaced"
"CL-41242","2024-01-16","OID-94827","Free Replaced"
"CL-41243","2024-01-16","OID-96942","Free Replaced"
"CL-41244","2024-01-16","OID-85905","Free Replaced"
"CL-41245","2024-01-16","OID-86378","Free Replaced"
"CL-41246","2024-01-16","OID-88416","Free Replaced"
"CL-41247","2024-01-16","OID-88556","Free Replaced"
"CL-41248","2024-01-16","OID-92246","Free Replaced"
"CL-41249","2024-01-16","OID-92399","Free Replaced"
"CL-41250","2024-01-16","OID-94414","Free Replaced"
"CL-41251","2024-01-16","OID-96881","Free Replaced"
"CL-41252","2024-01-16","OID-97495","Free Replaced"
"CL-41253","2024-01-16","OID-100044","Free Replaced"
"CL-41254","2024-01-16","OID-101105","Free Replaced"
"CL-41255","2024-01-16","OID-103820","Free Replaced"
"CL-41256","2024-01-16","OID-118680","Free Replaced"
"CL-41257","2024-01-16","OID-121916","Free Replaced"
"CL-41258","2024-01-16","OID-131200","Free Replaced"
"CL-41259","2024-01-16","OID-131678","Free Replaced"
"CL-41260","2024-01-16","OID-114142","Free Replaced"
"CL-41261","2024-01-16","OID-116052","Free Replaced"
"CL-41262","2024-01-16","OID-119238","Free Replaced"
"CL-41263","2024-01-16","OID-119367","Free Replaced"
"CL-41264","2024-01-16","OID-119376","Free Replaced"
"CL-41265","2024-01-16","OID-122579","Free Replaced"
"CL-41266","2024-01-16","OID-124447","Free Replaced"
"CL-41267","2024-01-16","OID-363697","Free Replaced"
"CL-41268","2024-01-16","OID-374932","Free Replaced"
"CL-41269","2024-01-16","OID-374941","Free Replaced"
"CL-41270","2024-01-16","OID-375076","Free Replaced"
"CL-41272","2024-01-16","OID-386470","Free Replaced"
"CL-41273","2023-09-20","OID-387031","Warranty Void"
"CL-41274","2023-11-17","OID-387319","Warranty Void"
"CL-41275","2023-11-18","OID-473475","Paid Repaired"
"CL-41276","2023-06-07","OID-493486","Warranty Void"
"CL-41277","2024-01-17","OID-59741","Free Replaced"
"CL-41278","2024-01-17","OID-67656","Free Replaced"
"CL-41279","2024-01-17","OID-68098","Free Replaced"
"CL-41280","2024-01-17","OID-68734","Free Replaced"
"CL-41281","2024-01-17","OID-72168","Free Replaced"
"CL-41282","2024-01-17","OID-72931","Free Replaced"
"CL-41283","2024-01-17","OID-76205","Free Replaced"
"CL-41284","2024-01-17","OID-59380","Free Replaced"
"CL-41285","2024-01-17","OID-59388","Free Replaced"
"CL-41286","2024-01-17","OID-60821","Free Replaced"
"CL-41287","2024-01-17","OID-62349","Free Replaced"
"CL-41288","2024-01-17","OID-63851","Free Replaced"
"CL-41289","2024-01-17","OID-64897","Free Replaced"
"CL-41290","2024-01-17","OID-68199","Free Replaced"
"CL-41291","2024-01-17","OID-69629","Free Replaced"
"CL-41292","2024-01-17","OID-73010","Free Replaced"
"CL-41293","2024-01-17","OID-73308","Free Replaced"
"CL-41294","2024-01-17","OID-73467","Free Replaced"
"CL-41295","2024-01-17","OID-74289","Free Replaced"
"CL-41296","2024-01-17","OID-75068","Free Replaced"
"CL-41297","2024-01-17","OID-87539","Free Replaced"
"CL-41298","2024-01-17","OID-89546","Free Replaced"
"CL-41299","2024-01-17","OID-91487","Free Replaced"
"CL-41300","2024-01-17","OID-97892","Free Replaced"
"CL-41301","2024-01-17","OID-98390","Free Replaced"
"CL-41302","2024-01-17","OID-102519","Free Replaced"
"CL-41303","2024-01-17","OID-85732","Free Replaced"
"CL-41304","2024-01-17","OID-85904","Free Replaced"
"CL-41305","2024-01-17","OID-93488","Free Replaced"
"CL-41306","2024-01-17","OID-95630","Free Replaced"
"CL-41307","2024-01-17","OID-97032","Free Replaced"
"CL-41308","2024-01-17","OID-97037","Free Replaced"
"CL-41309","2024-01-17","OID-98487","Free Replaced"
"CL-41310","2024-01-17","OID-99090","Free Replaced"
"CL-41311","2024-01-17","OID-100820","Free Replaced"
"CL-41312","2024-01-17","OID-102168","Free Replaced"
"CL-41313","2024-01-17","OID-102773","Free Replaced"
"CL-41314","2024-01-17","OID-104427","Free Replaced"
"CL-41315","2024-01-17","OID-104749","Free Replaced"
"CL-41316","2024-01-17","OID-114856","Free Replaced"
"CL-41317","2024-01-17","OID-118982","Free Replaced"
"CL-41318","2024-01-17","OID-114789","Free Replaced"
"CL-41319","2024-01-17","OID-115085","Free Replaced"
"CL-41320","2024-01-17","OID-115907","Free Replaced"
"CL-41321","2024-01-17","OID-117562","Free Replaced"
"CL-41322","2024-01-17","OID-118471","Free Replaced"
"CL-41323","2024-01-17","OID-118779","Free Replaced"
"CL-41324","2024-01-17","OID-118785","Free Replaced"
"CL-41325","2024-01-17","OID-121853","Free Replaced"
"CL-41326","2024-01-17","OID-122879","Free Replaced"
"CL-41327","2024-01-17","OID-123026","Free Replaced"
"CL-41328","2024-01-17","OID-123352","Free Replaced"
"CL-41329","2024-01-17","OID-123982","Free Replaced"
"CL-41330","2024-01-17","OID-363543","Free Replaced"
"CL-41331","2024-01-17","OID-363552","Free Replaced"
"CL-41332","2024-01-17","OID-363577","Free Replaced"
"CL-41333","2024-01-17","OID-363673","Free Replaced"
"CL-41334","2024-01-17","OID-363696","Free Replaced"
"CL-41338","2024-01-17","OID-386505","Free Replaced"
"CL-41340","2023-12-19","OID-387134","Paid Repaired"
"CL-41341","2023-08-27","OID-387149","Warranty Void"
"CL-41342","2023-09-03","OID-387167","Warranty Void"
"CL-41343","2023-07-14","OID-387307","Warranty Void"
"CL-41344","2023-09-05","OID-387432","Warranty Void"
"CL-41345","2023-06-03","OID-387494","Warranty Void"
"CL-41346","2023-06-21","OID-387636","Warranty Void"
"CL-41347","2024-01-08","OID-452566","Paid Repaired"
"CL-41348","2023-12-13","OID-452645","Paid Repaired"
"CL-41349","2023-10-23","OID-472450","Warranty Void"
"CL-41350","2024-01-18","OID-59754","Free Replaced"
"CL-41351","2024-01-18","OID-61196","Free Replaced"
"CL-41352","2024-01-18","OID-70768","Free Replaced"
"CL-41353","2024-01-18","OID-71369","Free Replaced"
"CL-41354","2024-01-18","OID-74173","Free Replaced"
"CL-41355","2024-01-18","OID-77271","Free Replaced"
"CL-41356","2024-01-18","OID-61899","Free Replaced"
"CL-41357","2024-01-18","OID-63096","Free Replaced"
"CL-41358","2024-01-18","OID-63832","Free Replaced"
"CL-41359","2024-01-18","OID-64273","Free Replaced"
"CL-41360","2024-01-18","OID-64575","Free Replaced"
"CL-41361","2024-01-18","OID-65048","Free Replaced"
"CL-41362","2024-01-18","OID-65195","Free Replaced"
"CL-41363","2024-01-18","OID-68038","Free Replaced"
"CL-41364","2024-01-18","OID-68195","Free Replaced"
"CL-41365","2024-01-18","OID-69627","Free Replaced"
"CL-41366","2024-01-18","OID-70848","Free Replaced"
"CL-41367","2024-01-18","OID-71625","Free Replaced"
"CL-41368","2024-01-18","OID-71935","Free Replaced"
"CL-41369","2024-01-18","OID-75678","Free Replaced"
"CL-41370","2024-01-18","OID-77045","Free Replaced"
"CL-41371","2024-01-18","OID-77796","Free Replaced"
"CL-41372","2024-01-18","OID-77968","Free Replaced"
"CL-41373","2024-01-18","OID-88618","Free Replaced"
"CL-41374","2024-01-18","OID-101655","Free Replaced"
"CL-41375","2024-01-18","OID-102541","Free Replaced"
"CL-41376","2024-01-18","OID-103294","Free Replaced"
"CL-41377","2024-01-18","OID-86201","Free Replaced"
"CL-41378","2024-01-18","OID-87908","Free Replaced"
"CL-41379","2024-01-18","OID-89642","Free Replaced"
"CL-41380","2024-01-18","OID-90239","Free Replaced"
"CL-41381","2024-01-18","OID-91447","Free Replaced"
"CL-41382","2024-01-18","OID-92237","Free Replaced"
"CL-41383","2024-01-18","OID-93073","Free Replaced"
"CL-41384","2024-01-18","OID-93083","Free Replaced"
"CL-41385","2024-01-18","OID-94759","Free Replaced"
"CL-41386","2024-01-18","OID-95181","Free Replaced"
"CL-41387","2024-01-18","OID-97994","Free Replaced"
"CL-41388","2024-01-18","OID-97997","Free Replaced"
"CL-41389","2024-01-18","OID-98491","Free Replaced"
"CL-41390","2024-01-18","OID-98941","Free Replaced"
"CL-41391","2024-01-18","OID-99572","Free Replaced"
"CL-41392","2024-01-18","OID-101269","Free Replaced"
"CL-41393","2024-01-18","OID-101587","Free Replaced"
"CL-41394","2024-01-18","OID-102475","Free Replaced"
"CL-41395","2024-01-18","OID-103243","Free Replaced"
"CL-41396","2024-01-18","OID-103821","Free Replaced"
"CL-41397","2024-01-18","OID-104287","Free Replaced"
"CL-41398","2024-01-18","OID-104432","Free Replaced"
"CL-41399","2024-01-18","OID-104746","Free Replaced"
"CL-41400","2024-01-18","OID-124842","Free Replaced"
"CL-41401","2024-01-18","OID-126965","Free Replaced"
"CL-41402","2024-01-18","OID-115410","Free Replaced"
"CL-41403","2024-01-18","OID-117415","Free Replaced"
"CL-41404","2024-01-18","OID-118321","Free Replaced"
"CL-41405","2024-01-18","OID-118326","Free Replaced"
"CL-41406","2024-01-18","OID-119369","Free Replaced"
"CL-41407","2024-01-18","OID-120361","Free Replaced"
"CL-41408","2024-01-18","OID-121185","Free Replaced"
"CL-41409","2024-01-18","OID-123499","Free Replaced"
"CL-41410","2024-01-18","OID-363565","Free Replaced"
"CL-41411","2024-01-18","OID-363685","Free Replaced"
"CL-41412","2024-01-18","OID-386388","Free Replaced"
"CL-41413","2024-01-18","OID-386464","Free Replaced"
"CL-41415","2024-02-25","OID-387030","Paid Repaired"
"CL-41416","2023-11-24","OID-387174","Warranty Void"
"CL-41417","2023-07-26","OID-450926","Warranty Void"
"CL-41418","2023-11-24","OID-472149","Warranty Void"
"CL-41419","2023-07-28","OID-494571","Warranty Void"
"CL-41420","2024-01-19","OID-62881","Free Replaced"
"CL-41421","2024-01-19","OID-76496","Free Replaced"
"CL-41422","2024-01-19","OID-77710","Free Replaced"
"CL-41423","2024-01-19","OID-59686","Free Replaced"
"CL-41424","2024-01-19","OID-59840","Free Replaced"
"CL-41425","2024-01-19","OID-60308","Free Replaced"
"CL-41426","2024-01-19","OID-61278","Free Replaced"
"CL-41427","2024-01-19","OID-63107","Free Replaced"
"CL-41428","2024-01-19","OID-63550","Free Replaced"
"CL-41429","2024-01-19","OID-64271","Free Replaced"
"CL-41430","2024-01-19","OID-65825","Free Replaced"
"CL-41431","2024-01-19","OID-67245","Free Replaced"
"CL-41432","2024-01-19","OID-67568","Free Replaced"
"CL-41433","2024-01-19","OID-68348","Free Replaced"
"CL-41434","2024-01-19","OID-69334","Free Replaced"
"CL-41435","2024-01-19","OID-71311","Free Replaced"
"CL-41436","2024-01-19","OID-72112","Free Replaced"
"CL-41437","2024-01-19","OID-73811","Free Replaced"
"CL-41438","2024-01-19","OID-87696","Free Replaced"
"CL-41439","2024-01-19","OID-91844","Free Replaced"
"CL-41440","2024-01-19","OID-93740","Free Replaced"
"CL-41441","2024-01-19","OID-85740","Free Replaced"
"CL-41442","2024-01-19","OID-86198","Free Replaced"
"CL-41443","2024-01-19","OID-86209","Free Replaced"
"CL-41444","2024-01-19","OID-87460","Free Replaced"
"CL-41445","2024-01-19","OID-88088","Free Replaced"
"CL-41446","2024-01-19","OID-89332","Free Replaced"
"CL-41447","2024-01-19","OID-90415","Free Replaced"
"CL-41448","2024-01-19","OID-90440","Free Replaced"
"CL-41449","2024-01-19","OID-90714","Free Replaced"
"CL-41450","2024-01-19","OID-96256","Free Replaced"
"CL-41451","2024-01-19","OID-96557","Free Replaced"
"CL-41452","2024-01-19","OID-98494","Free Replaced"
"CL-41453","2024-01-19","OID-99557","Free Replaced"
"CL-41454","2024-01-19","OID-101417","Free Replaced"
"CL-41455","2024-01-19","OID-102317","Free Replaced"
"CL-41456","2024-01-19","OID-102471","Free Replaced"
"CL-41457","2024-01-19","OID-102930","Free Replaced"
"CL-41458","2024-01-19","OID-119948","Free Replaced"
"CL-41459","2024-01-19","OID-120930","Free Replaced"
"CL-41460","2024-01-19","OID-122944","Free Replaced"
"CL-41461","2024-01-19","OID-128623","Free Replaced"
"CL-41462","2024-01-19","OID-129856","Free Replaced"
"CL-41463","2024-01-19","OID-113172","Free Replaced"
"CL-41464","2024-01-19","OID-114473","Free Replaced"
"CL-41465","2024-01-19","OID-114653","Free Replaced"
"CL-41466","2024-01-19","OID-116053","Free Replaced"
"CL-41467","2024-01-19","OID-116950","Free Replaced"
"CL-41468","2024-01-19","OID-117139","Free Replaced"
"CL-41469","2024-01-19","OID-118624","Free Replaced"
"CL-41470","2024-01-19","OID-121364","Free Replaced"
"CL-41471","2024-01-19","OID-121846","Free Replaced"
"CL-41472","2024-01-19","OID-123836","Free Replaced"
"CL-41473","2024-01-19","OID-124617","Free Replaced"
"CL-41474","2024-01-19","OID-125097","Free Replaced"
